epoch,train_loss,val_loss,best_val_loss,best_epoch,epochs_without_improvement,improved,learning_rate
1,0.17193179170954034,0.0812511834278196,0.0812511834278196,1,0,True,0.0005
2,0.07221969403962082,0.0825073944127249,0.0812511834278196,1,1,False,0.0005
3,0.06455944697776402,0.05965566174252854,0.05965566174252854,3,0,True,0.0005
4,0.05911822163168685,0.06466436203148901,0.05965566174252854,3,1,False,0.0005
5,0.05516907545843629,0.0627144133116294,0.05965566174252854,3,2,False,0.0005
6,0.053126834608565876,0.13092875914881244,0.05965566174252854,3,3,False,0.0005
7,0.05108238191696429,0.07368926247881896,0.05965566174252854,3,4,False,0.0005
8,0.049605960491997454,0.04883394233904474,0.04883394233904474,8,0,True,0.0005
9,0.04886501037069083,0.046732533737240955,0.046732533737240955,9,0,True,0.0005
10,0.04823589226224754,0.0467388214112279,0.046732533737240955,9,1,False,0.0005
11,0.04703762883722339,0.07269390516830902,0.046732533737240955,9,2,False,0.0005
12,0.04605964978507656,0.1023605102521349,0.046732533737240955,9,3,False,0.0005
13,0.047215011138877765,0.04631852928515444,0.04631852928515444,13,0,True,0.0005
14,0.04596716426467889,0.04862142690337196,0.04631852928515444,13,1,False,0.0005
15,0.0458604638189722,0.04611898336135474,0.04611898336135474,15,0,True,0.0005
16,0.04562697071375388,0.046582941609788445,0.04611898336135474,15,1,False,0.0005
17,0.04582029234948305,2.625265421911832,0.04611898336135474,15,2,False,0.0005
18,0.06058351148204526,0.04713491755525655,0.04611898336135474,15,3,False,0.0005
19,0.047519632664509544,0.05572695679679248,0.04611898336135474,15,4,False,0.0005
20,0.04615613542694959,0.04543874293862913,0.04543874293862913,20,0,True,0.0005
21,0.04540569350236935,0.06076664556684263,0.04543874293862913,20,1,False,0.0005
22,0.045315895509936775,0.05006429107327954,0.04543874293862913,20,2,False,0.0005
23,0.04463483550747189,0.044841903699122325,0.044841903699122325,23,0,True,0.0005
24,0.04445801521360106,0.04329140982044529,0.04329140982044529,24,0,True,0.0005
25,0.04477964611400446,0.048913848668797784,0.04329140982044529,24,1,False,0.0005
26,0.04511406983866363,0.05339668604540405,0.04329140982044529,24,2,False,0.0005
27,0.0447003748322546,0.04754741157662897,0.04329140982044529,24,3,False,0.0005
28,0.044554501221361995,0.04313752523731315,0.04313752523731315,28,0,True,0.0005
29,0.04433440608680152,0.06702684641947698,0.04313752523731315,28,1,False,0.0005
30,0.044162362729373746,0.07800555651863948,0.04313752523731315,28,2,False,0.0005
31,0.04450399763223342,0.055082335405511954,0.04313752523731315,28,3,False,0.0005
32,0.04419554074615907,0.045130156675224596,0.04313752523731315,28,4,False,0.0005
33,0.04379489955399409,0.05536028569318129,0.04313752523731315,28,5,False,0.0005
