decision_threshold,accuracy,precision,recall,f1,roc_auc,average_precision
-0.1,0.943439268301363,0.8452453383916109,0.8670129774775601,0.8559907938492765,0.9818415686012578,0.929974733732288
-0.25,0.9306309833090145,0.7568833609891481,0.9461076745167862,0.8409828843675048,0.9818415686012578,0.929974733732288
0.0,0.9362041353784832,0.85324416784244,0.8103305860973953,0.8312338774972227,0.9818415686012578,0.929974733732288
0.1,0.9326097014128617,0.8591145149231111,0.7803924447952422,0.8178635323086394,0.9818415686012578,0.929974733732288
-0.5,0.9158724509769031,0.7054301777197517,0.971952495456965,0.8175172339259386,0.9818415686012578,0.929974733732288
0.25,0.9291896508772555,0.8812116936372856,0.7336771967180015,0.8007051493935115,0.9818415686012578,0.929974733732288
-0.75,0.8934232534965657,0.6476728227107462,0.987481414857101,0.7822685599203146,0.9818415686012578,0.929974733732288
0.5,0.90055162105413,0.9642394765387172,0.5058279336992235,0.6635604035734065,0.9818415686012578,0.929974733732288
0.75,0.8923627175344319,0.9922808157958886,0.4483195359679877,0.6176020633937264,0.9818415686012578,0.929974733732288
