decision_threshold,accuracy,precision,recall,f1,roc_auc,average_precision
0.5,0.9592504622437836,0.8832904585984798,0.8965036612418775,0.8898480124707716,0.9911129406414206,0.960615606007095
0.55,0.95897293576163,0.9004616506033855,0.8730442293723866,0.8865410108943754,0.9911129406414206,0.960615606007095
0.45,0.9564535719820797,0.8533289686653209,0.9211409725357781,0.8859392406019296,0.9911129406414206,0.960615606007095
0.35,0.9543162576454942,0.8228266738660908,0.9573018708651524,0.8849849822600111,0.9911129406414206,0.960615606007095
0.4,0.9545937841276477,0.8319854532859988,0.9431476864484972,0.8840859740164145,0.9911129406414206,0.960615606007095
0.6,0.9571023351871141,0.9107342017213442,0.849624060150376,0.8791184237253707,0.9911129406414206,0.960615606007095
0.65,0.9533683425181383,0.9183013011029655,0.8188617758495456,0.8657354558850999,0.9911129406414206,0.960615606007095
