decision_threshold,accuracy,precision,recall,f1,roc_auc,average_precision
0.4,0.9408972026381623,0.8172938191346457,0.8977175437637758,0.8556199868050974,0.9817186358360241,0.9330992313733002
0.45,0.9418317887195815,0.8499872824388649,0.8522323624241762,0.8511083418986892,0.9817186358360241,0.9330992313733002
0.35,0.931483824198317,0.7671627460393663,0.9314898810499663,0.8413778351830066,0.9817186358360241,0.9330992313733002
0.5,0.9381787298157835,0.8583441632902683,0.818113922436563,0.8377463370048778,0.9817186358360241,0.9330992313733002
0.6,0.9379868376165568,0.8869987598181066,0.7817002750605679,0.8310272374294373,0.9817186358360241,0.9330992313733002
0.55,0.936263361382761,0.8681594517600654,0.793832085542015,0.8293337393190857,0.9817186358360241,0.9330992313733002
0.65,0.9376421423697976,0.9037817033881813,0.7614077271982076,0.8265082158464002,0.9817186358360241,0.9330992313733002
