decision_threshold,accuracy,precision,recall,f1,roc_auc,average_precision
0.25,0.9536999326007115,0.8109074288699173,0.9752252694399184,0.8855080213903743,0.992063046330383,0.9655133070297263
0.1,0.9529538549149219,0.800835344937111,0.9899487622450381,0.885406515841871,0.992063046330383,0.9655133070297263
0.0,0.9514653037833708,0.7933123561733904,0.994836961856338,0.882718737480186,0.992063046330383,0.9655133070297263
0.5,0.9543595085258297,0.8377214653772852,0.931938200592866,0.8823217820402018,0.992063046330383,0.9655133070297263
-0.1,0.9489963993642121,0.7841035462745582,0.9966037809929523,0.8776743341718316,0.992063046330383,0.9655133070297263
0.75,0.9539738548428371,0.944435388090636,0.7961483342821807,0.863975287601193,0.992063046330383,0.9655133070297263
-0.25,0.9346515240528959,0.7386383473959849,0.9967608315828737,0.8485030790698451,0.992063046330383,0.9655133070297263
-0.5,0.9187171788892453,0.6938870295744827,0.9971927207051572,0.8183399922670447,0.992063046330383,0.9655133070297263
-0.75,0.9016907489971202,0.651520778638663,0.9987239639568896,0.7885974702380952,0.992063046330383,0.9655133070297263
