epoch,train_loss,val_loss,best_val_loss,best_epoch,epochs_without_improvement,improved,learning_rate
33,0.0042641253669327165,0.00436955117150428,0.003866154925414966,30,3,False,0.0005
34,0.004282297299183112,0.004275654392023345,0.003866154925414966,30,4,False,0.0005
35,0.004142623793883071,0.0035228405348356803,0.0035228405348356803,35,0,True,0.0005
36,0.004189782297320708,0.0040733910848528175,0.0035228405348356803,35,1,False,0.0005
37,0.004018608387651811,0.0037536048935121265,0.0035228405348356803,35,2,False,0.0005
38,0.00398442552463201,0.0032996763145694556,0.0032996763145694556,38,0,True,0.0005
39,0.003935391536134975,0.0037296701886052443,0.0032996763145694556,38,1,False,0.0005
40,0.0038801712282739544,0.004639560178226968,0.0032996763145694556,38,2,False,0.0005
41,0.0037600602462156906,0.0039059590638810216,0.0032996763145694556,38,3,False,0.0005
42,0.00363352575270829,0.0036921343216037255,0.0032996763145694556,38,4,False,0.00025
43,0.003121198592577042,0.0022764413017625747,0.0022764413017625747,43,0,True,0.00025
44,0.0031147530763465476,0.0026024974453808065,0.0022764413017625747,43,1,False,0.00025
45,0.003085571196825586,0.002622980215439029,0.0022764413017625747,43,2,False,0.00025
46,0.003117918916230128,0.0023331341397933108,0.0022764413017625747,43,3,False,0.00025
47,0.0030290810622425482,0.0027919911376168803,0.0022764413017625747,43,4,False,0.000125
48,0.0027211090561653915,0.0021490180142260985,0.0021490180142260985,48,0,True,0.000125
49,0.002705564691797978,0.0018873526794944077,0.0018873526794944077,49,0,True,0.000125
50,0.002715475941593109,0.0019423945060483233,0.0018873526794944077,49,1,False,0.000125
51,0.002727206204948358,0.001815753541053817,0.0018873526794944077,49,2,False,0.000125
52,0.0026836906847828943,0.0019372058961565483,0.0018873526794944077,49,3,False,0.000125
53,0.0026644008626122715,0.0019190353038858834,0.0018873526794944077,49,4,False,0.000125
54,0.0026829569734208667,0.002133976019499149,0.0018873526794944077,49,5,False,0.000125
55,0.002643163516248154,0.001844837176796743,0.0018873526794944077,49,6,False,6.25e-05
56,0.0024754421101503016,0.0016025385783688885,0.0016025385783688885,56,0,True,6.25e-05
57,0.0024693595038412413,0.0016487369989020397,0.0016025385783688885,56,1,False,6.25e-05
58,0.002438631255796155,0.0016141729519547005,0.0016025385783688885,56,2,False,6.25e-05
59,0.002428241641151661,0.0017298235902524417,0.0016025385783688885,56,3,False,6.25e-05
60,0.00246673110796358,0.0016609840054795761,0.0016025385783688885,56,4,False,3.125e-05
61,0.0023507659369614467,0.0015722231811459407,0.0016025385783688885,56,5,False,3.125e-05
62,0.002344079787877553,0.0014975865420081226,0.0014975865420081226,62,0,True,3.125e-05
63,0.0023762220131203792,0.0015443441767844172,0.0014975865420081226,62,1,False,3.125e-05
64,0.002344277352221781,0.0015193017616246436,0.0014975865420081226,62,2,False,3.125e-05
65,0.002330987183807707,0.0015897015955923125,0.0014975865420081226,62,3,False,3.125e-05
66,0.0023312358622684403,0.0015450033620225696,0.0014975865420081226,62,4,False,1.5625e-05
67,0.00224496447849188,0.0014670651634995939,0.0014975865420081226,62,5,False,1.5625e-05
68,0.0022779202734053085,0.001499287892961378,0.0014975865420081226,62,6,False,1.5625e-05
69,0.002265138436337195,0.00147994471940423,0.0014975865420081226,62,7,False,1.5625e-05
70,0.0022776280094922528,0.0015021992509948155,0.0014975865420081226,62,8,False,1.5625e-05
71,0.0022644087478403616,0.0015534893350028364,0.0014975865420081226,62,9,False,7.8125e-06
72,0.0022156706902278227,0.0015255033378325817,0.0014975865420081226,62,10,False,7.8125e-06
