criterion,max_depth,min_samples_split,min_samples_leaf,max_features,class_weight,ccp_alpha,decision_threshold,accuracy,precision,recall,f1,roc_auc,average_precision
gini,20,2,20,,balanced,0.0,0.5,0.9968551000682283,0.985108676127178,0.9989799078273859,0.9919958034494921,0.9997997696679879,0.9995172969308439
gini,20,50,20,,balanced,0.0,0.5,0.9968266715942689,0.984967132440102,0.9989799078273859,0.9919240334614515,0.9997994986940322,0.9995162119529181
gini,15,2,20,,,0.0,0.5,0.9968515465089834,0.9953774190589746,0.9884510993314753,0.991902167952327,0.9993860582207056,0.9983276813115948
gini,15,50,20,,,0.0,0.5,0.9968444393904935,0.9953954247766506,0.9883964515365138,0.9918835916934776,0.9994043304058933,0.9983600636002996
entropy,20,2,20,,balanced,0.0,0.5,0.9967627075278599,0.9844922281652726,0.9991438512122702,0.9917639294464384,0.999778765587633,0.9993995700522221
entropy,20,50,20,,balanced,0.0,0.5,0.9967378326131453,0.9843859365745975,0.9991256352806164,0.9917010197439792,0.9997782762341618,0.9993976265332988
entropy,15,2,1,,balanced,0.0,0.5,0.9966205651580623,0.9851084493363548,0.9977594404065796,0.991393587272283,0.9997771977264539,0.999320985565872
entropy,15,50,1,,balanced,0.0,0.5,0.9965175119399591,0.984542660459766,0.997814088201541,0.9911339497349232,0.9998219427683485,0.999453255177755
entropy,15,2,20,,balanced,0.0,0.5,0.9964073516033659,0.9840813539832549,0.9977230085432719,0.9908552304282936,0.999820729557754,0.9995132074126564
entropy,15,50,20,,balanced,0.0,0.5,0.9963931373663861,0.984010635622148,0.9977230085432719,0.9908193815067068,0.9998228049874514,0.9995322071982273
gini,20,2,1,,,0.0001,0.5,0.9963433875369571,0.9929355783308931,0.9882871559465909,0.9906059139834029,0.9991402130682505,0.9977570546387745
gini,20,50,20,,,0.0001,0.5,0.9963433875369571,0.9929355783308931,0.9882871559465909,0.9906059139834029,0.9991402130682505,0.9977570546387745
gini,20,2,20,,,0.0001,0.5,0.9963398339777121,0.9929174063432221,0.9882871559465909,0.9905968704924318,0.9991358334552078,0.9976989707373418
gini,20,50,1,,,0.0001,0.5,0.9963398339777121,0.9929174063432221,0.9882871559465909,0.9905968704924318,0.9991358334552078,0.9976989707373418
gini,15,2,1,,,0.0001,0.5,0.9957179611098477,0.993583379297665,0.9844071625043262,0.988973985926963,0.9988577627883868,0.9967298406807681
gini,15,50,20,,,0.0001,0.5,0.9957179611098477,0.993583379297665,0.9844071625043262,0.988973985926963,0.9988577627883868,0.9967298406807681
gini,15,2,20,,,0.0001,0.5,0.9957144075506027,0.9935651118751264,0.9844071625043262,0.9889649366810629,0.9988533807627552,0.9966717838818182
gini,15,50,1,,,0.0001,0.5,0.9957144075506027,0.9935651118751264,0.9844071625043262,0.9889649366810629,0.9988533807627552,0.9966717838818182
entropy,20,2,1,,balanced,0.0001,0.5,0.995518961792131,0.9787902592301649,0.9986702369892708,0.9886303185494414,0.9998602151153934,0.9994433643978804
entropy,20,50,1,,balanced,0.0001,0.5,0.995518961792131,0.9787902592301649,0.9986702369892708,0.9886303185494414,0.9998602151153934,0.9994433643978804
entropy,20,2,20,,balanced,0.0001,0.5,0.9955083011143961,0.978737838079086,0.9986702369892708,0.9886035776110791,0.9998601194964489,0.99944298751484
entropy,20,50,20,,balanced,0.0001,0.5,0.9955083011143961,0.978737838079086,0.9986702369892708,0.9886035776110791,0.9998601194964489,0.99944298751484
entropy,15,2,1,,balanced,0.0001,0.5,0.9952524448487605,0.9779927534938512,0.9981237590396561,0.987955717428149,0.9998525732799088,0.9994098690984059
entropy,15,50,1,,balanced,0.0001,0.5,0.9952524448487605,0.9779927534938512,0.9981237590396561,0.987955717428149,0.9998525732799088,0.9994098690984059
entropy,15,2,20,,balanced,0.0001,0.5,0.9952417841710257,0.97794038907728,0.9981237590396561,0.9879289983502664,0.9998524688148046,0.9994094577858105
entropy,15,50,20,,balanced,0.0001,0.5,0.9952417841710257,0.97794038907728,0.9981237590396561,0.9879289983502664,0.9998524688148046,0.9994094577858105
gini,15,2,1,,balanced,0.0,0.5,0.9951245167159427,0.9783032187728987,0.9971218827986957,0.9876229138475418,0.9997047622343881,0.9987995578284583
gini,15,50,1,,balanced,0.0,0.5,0.9950427848533091,0.9779012433900243,0.9971218827986957,0.9874180368529759,0.9997411990032935,0.9990733689635555
gini,15,2,20,,balanced,0.0,0.5,0.9948864282465317,0.9771842753597315,0.9970672350037343,0.9870256331653308,0.9997602679460023,0.9991739974604644
gini,15,50,20,,balanced,0.0,0.5,0.9948864282465317,0.9771842753597315,0.9970672350037343,0.9870256331653308,0.9997599557569842,0.9991726699324366
entropy,10,50,1,,,0.0,0.5,0.9943747157152604,0.9969056406815047,0.9741880248465308,0.9854159181154013,0.9996516190907736,0.9985722473347037
