epoch,train_loss,val_loss,best_val_loss,best_epoch,epochs_without_improvement,improved,learning_rate
56,0.02290196218963583,0.01872911341575198,0.01872911341575198,56,0,True,0.0005
57,0.022688778047235115,0.01972303806148965,0.01872911341575198,56,1,False,0.0005
58,0.022631551176908047,0.020704451415148623,0.01872911341575198,56,2,False,0.0005
59,0.02255555186521049,0.028121483401374527,0.01872911341575198,56,3,False,0.0005
60,0.022149488000583698,0.03461814988333464,0.01872911341575198,56,4,False,0.0005
61,0.023533529161675535,0.027248158121921377,0.01872911341575198,56,5,False,0.0005
62,0.024770182128633765,0.019516637790894208,0.01872911341575198,56,6,False,0.00025
63,0.0212174816412086,0.020259084582471946,0.01872911341575198,56,7,False,0.00025
64,0.020491055055352668,0.016717470731684107,0.016717470731684107,64,0,True,0.00025
65,0.020277519378142556,0.01691025217974391,0.016717470731684107,64,1,False,0.00025
66,0.020030258189556005,0.01845876664000101,0.016717470731684107,64,2,False,0.00025
67,0.019531994484188804,0.018603085025136096,0.016717470731684107,64,3,False,0.00025
68,0.01949255994771721,0.016873416980394185,0.016717470731684107,64,4,False,0.00025
69,0.019239307038844713,0.016670045004617492,0.016717470731684107,64,5,False,0.00025
70,0.01901807406643375,0.016041010841846986,0.016041010841846986,70,0,True,0.00025
71,0.018553719129336326,0.015132954139626889,0.015132954139626889,71,0,True,0.00025
72,0.01852654586101442,0.013349571656242318,0.013349571656242318,72,0,True,0.00025
73,0.01814390085311837,0.01781326255391308,0.013349571656242318,72,1,False,0.00025
74,0.01777512383266857,0.011553216731409844,0.011553216731409844,74,0,True,0.00025
75,0.017589212550538774,0.015332158587629839,0.011553216731409844,74,1,False,0.00025
76,0.017303825746260323,0.014581773504775346,0.011553216731409844,74,2,False,0.00025
77,0.017668899460561393,0.03551980019324362,0.011553216731409844,74,3,False,0.00025
78,0.016938536853628693,0.014624943821116341,0.011553216731409844,74,4,False,0.00025
79,0.016998997254258488,0.0163700871473561,0.011553216731409844,74,5,False,0.00025
80,0.016312106523132447,0.015437077548438543,0.011553216731409844,74,6,False,0.000125
81,0.015594845447092474,0.012609279597361116,0.011553216731409844,74,7,False,0.000125
82,0.015195834430505966,0.01564228162597061,0.011553216731409844,74,8,False,0.000125
83,0.015200581625135245,0.012085164327147058,0.011553216731409844,74,9,False,0.000125
84,0.01512357657461239,0.012247643212834449,0.011553216731409844,74,10,False,0.000125
