threshold,accuracy,precision,recall,f1,roc_auc,average_precision,selected_metric
0.0003052160900551826,0.19388234456742232,0.19388234456742232,1.0,0.324793050922738,0.9388310532886561,0.8474188332628112,0.324793050922738
0.0003493260877410502,0.19891099327378198,0.19486223831001834,1.0,0.32616687022535146,0.9388310532886561,0.8474188332628112,0.32616687022535146
0.00035841053237099595,0.20393608313463113,0.19585138317185843,1.0,0.3275513762460769,0.9388310532886561,0.8474188332628112,0.3275513762460769
0.0003616567701101303,0.20895761414996974,0.19684991002840066,1.0,0.32894669311330693,0.9388310532886561,0.8474188332628112,0.32894669311330693
0.00036564322487432415,0.2139862628563294,0.19786010801152026,1.0,0.3303559517312473,0.9388310532886561,0.8474188332628112,0.3303559517312473
0.0003699284168568688,0.21901135271717856,0.19888000175227888,1.0,0.33177632700786824,0.9388310532886561,0.8474188332628112,0.33177632700786824
0.0003737172813285797,0.22403644257802768,0.19991046430130965,1.0,0.333208968917051,0.9388310532886561,0.8474188332628112,0.333208968917051
0.00037720022724833734,0.22906153243887684,0.20095166079563268,1.0,0.33465403705341784,0.9388310532886561,0.8474188332628112,0.33465403705341784
0.00038052694526870723,0.23408662229972596,0.20200375983062221,1.0,0.3361116937921844,0.9388310532886561,0.8474188332628112,0.3361116937921844
0.00038498616528734753,0.2391117121605751,0.20306693355101554,1.0,0.3375821043499814,0.9388310532886561,0.8474188332628112,0.3375821043499814
0.0003904647961078708,0.24413680202142424,0.20414135774481112,1.0,0.33906543684728085,0.9388310532886561,0.8474188332628112,0.33906543684728085
0.00039823059985372026,0.2491618918822734,0.20522721194016358,1.0,0.3405618623724745,0.9388310532886561,0.8474188332628112,0.3405618623724745
0.0004079991924674741,0.25418698174312254,0.20632467950538733,1.0,0.3420715550476573,0.9388310532886561,0.8474188332628112,0.3420715550476573
0.00041998010895088616,0.2592120716039717,0.20743394775218651,1.0,0.34359469209616794,0.9388310532886561,0.8474188332628112,0.34359469209616794
0.00043021203513051283,0.2642371614648208,0.20855520804223243,1.0,0.3451314539119417,0.9388310532886561,0.8474188332628112,0.3451314539119417
0.0004337166160188297,0.26926225132566994,0.2096886558972168,1.0,0.34668202413073357,0.9388310532886561,0.8474188332628112,0.34668202413073357
0.00043867319432115324,0.2742873411865191,0.21083449111251293,1.0,0.34824658970326905,0.9388310532886561,0.8474188332628112,0.34824658970326905
0.00044537498381681475,0.27931243104736825,0.21199291787458413,1.0,0.34982534097038503,0.9388310532886561,0.8474188332628112,0.34982534097038503
0.0004512743165028567,0.2843375209082174,0.21316414488228413,1.0,0.3514184717402242,0.9388310532886561,0.8474188332628112,0.3514184717402242
0.0004581758243806342,0.2893626107690665,0.2143483854722007,1.0,0.35302617936754793,0.9388310532886561,0.8474188332628112,0.35302617936754793
0.0004655713855754584,0.29438414178440514,0.21554500494559842,1.0,0.3546475104889187,0.9388310532886561,0.8474188332628112,0.3546475104889187
0.0004706997939165513,0.2994127904907648,0.21675678471534235,1.0,0.3562861328380464,0.9388310532886561,0.8474188332628112,0.3562861328380464
0.00047486004242369316,0.30443788035161395,0.2179813944183255,1.0,0.3579387918687008,0.9388310532886561,0.8474188332628112,0.3579387918687008
0.00048102982706114196,0.30946297021246305,0.21921992008466357,1.0,0.35960685430638434,0.9388310532886561,0.8474188332628112,0.35960685430638434
0.0004891876354181774,0.3144880600733122,0.22047260027276297,1.0,0.36129053650772597,0.9388310532886561,0.8474188332628112,0.36129053650772597
0.0004972849859055787,0.31951314993416136,0.22173967902510897,1.0,0.36299005890034913,0.9388310532886561,0.8474188332628112,0.36299005890034913
