epoch,train_loss,val_loss,best_val_loss,best_epoch,epochs_without_improvement,improved,learning_rate
1,0.2808762211459312,0.7668794706126267,0.7668794706126267,1,0,True,0.0005
2,0.11065348487785795,0.39347782862772135,0.39347782862772135,2,0,True,0.0005
3,0.07857722435954334,0.3952978037249669,0.39347782862772135,2,1,False,0.0005
4,0.06372478895097139,0.3087262861452782,0.3087262861452782,4,0,True,0.0005
5,0.0546923105977406,0.5828828735499338,0.3087262861452782,4,1,False,0.0005
6,0.05016576359328104,0.7616289697171758,0.3087262861452782,4,2,False,0.0005
7,0.046846666793745925,0.37491479226697727,0.3087262861452782,4,3,False,0.0005
8,0.04247933626688054,0.34315736005980413,0.3087262861452782,4,4,False,0.0005
9,0.03992992663107171,0.2948885453460408,0.2948885453460408,9,0,True,0.0005
10,0.037947101490337955,0.29725704374083023,0.2948885453460408,9,1,False,0.0005
11,0.0367661838761675,0.354011106852288,0.2948885453460408,9,2,False,0.0005
12,0.036419653091231685,0.35505150677988423,0.2948885453460408,9,3,False,0.0005
13,0.03457933171603442,0.27698643893642505,0.27698643893642505,13,0,True,0.0005
14,0.033556083208599506,0.272016375554073,0.272016375554073,14,0,True,0.0005
15,0.034004562555319306,0.7404877964428043,0.272016375554073,14,1,False,0.0005
16,0.03211209510982558,0.622738837086376,0.272016375554073,14,2,False,0.0005
17,0.03435302440689147,1.7381101186357468,0.272016375554073,14,3,False,0.0005
18,0.03195063249616526,0.35467483972100733,0.272016375554073,14,4,False,0.0005
19,0.031843002817718784,0.466845856180293,0.272016375554073,14,5,False,0.0005
20,0.031697465168030126,0.41594542145596375,0.272016375554073,14,6,False,0.0005
21,0.03005744961911775,0.39074253631802475,0.272016375554073,14,7,False,0.0005
22,0.03038886835843716,0.5033379012258783,0.272016375554073,14,8,False,0.0005
23,0.029898573176108098,0.27130492955812535,0.27130492955812535,23,0,True,0.0005
24,0.034090565631684965,0.45022406789367464,0.27130492955812535,23,1,False,0.0005
25,0.029492967171372526,0.4317558302030202,0.27130492955812535,23,2,False,0.0005
26,0.028893869451416688,0.5886420363801925,0.27130492955812535,23,3,False,0.0005
27,0.02840254244711565,0.4215125316606024,0.27130492955812535,23,4,False,0.0005
28,0.028047269361501394,0.3036113199956201,0.27130492955812535,23,5,False,0.0005
29,0.032218787438124466,0.25928153745643984,0.25928153745643984,29,0,True,0.0005
30,0.030176508558758402,0.3396674937480317,0.25928153745643984,29,1,False,0.0005
31,0.035197507083098205,0.42481739545469743,0.25928153745643984,29,2,False,0.0005
32,0.026980272923529877,0.49436308515791216,0.25928153745643984,29,3,False,0.0005
33,0.026731282688720583,0.3039295704573662,0.25928153745643984,29,4,False,0.0005
34,0.027654825736597742,0.5116969057473766,0.25928153745643984,29,5,False,0.0005
35,0.026262454471812795,0.6408578628782506,0.25928153745643984,29,6,False,0.0005
36,0.025934574811361133,0.7579652976713032,0.25928153745643984,29,7,False,0.0005
37,0.024835038606632786,0.9977925162557383,0.25928153745643984,29,8,False,0.0005
38,0.024730594437103702,1.0089675547757602,0.25928153745643984,29,9,False,0.0005
39,0.022163349443172383,0.3539335415390773,0.25928153745643984,29,10,False,0.0005
